group,angle,key,marked_tiff,txt,raw_image,raw_group,n_expected,n_found,landmark_source,image_width,image_height,landmarks_px_json,flags
LBX,Left,lbx009v03_l,Landmarked_LBX/marked_tiff/Left/LBX009V03_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V03_L.txt,Raw_Images/LBX/LBX009V03_L.tif,LBX,32,32,roi,3840,2160,"[[2439.0, 930.0], [2483.5, 1119.5], [2325.5, 1214.5], [2127.5, 1192.5], [1997.5, 1199.5], [1875.5, 1210.5], [1776.5, 1217.5], [1692.5, 1221.5], [1624.5, 1233.5], [1546.5, 1239.5], [1467.5, 1198.5], [1392.5, 1134.5], [1327.5, 1060.5], [1993.833251953125, 1033.8333740234375], [1919.833251953125, 1090.5], [1864.5, 1083.8333740234375], [1825.1666259765625, 1131.8333740234375], [1758.5, 1117.8333740234375], [1730.5, 1159.5], [1677.5, 1137.5], [1661.5, 1183.5], [1598.5, 1145.5], [1582.5, 1188.5], [1535.5, 1117.5], [2184.833251953125, 932.1666870117188], [2184.166748046875, 892.8333129882812], [1993.5, 981.1666870117188], [1861.5, 1018.5], [1756.8333740234375, 1033.8333740234375], [1674.8333740234375, 1047.8333740234375], [1595.5, 1051.8333740234375], [1534.1666259765625, 1055.1666259765625]]",
LBX,Left,lbx009v05_l,Landmarked_LBX/marked_tiff/Left/LBX009V05_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V05_L.txt,Raw_Images/LBX/LBX009V05_L.tif,LBX,32,32,roi,3840,2160,"[[2479.166748046875, 894.8333129882812], [2495.166748046875, 1092.1666259765625], [2357.833251953125, 1174.8333740234375], [2098.833251953125, 1158.1666259765625], [1989.5, 1168.1666259765625], [1852.1666259765625, 1174.8333740234375], [1756.1666259765625, 1173.1666259765625], [1692.8333740234375, 1184.5], [1614.5, 1196.0], [1541.0, 1202.0], [1453.8333740234375, 1156.8333740234375], [1385.8333740234375, 1092.1666259765625], [1323.1666259765625, 1016.1666870117188], [2003.166748046875, 1005.8333129882812], [1921.833251953125, 1061.1666259765625], [1871.166748046875, 1052.5], [1819.8333740234375, 1093.8333740234375], [1770.5, 1081.1666259765625], [1741.1666259765625, 1127.8333740234375], [1681.0, 1097.5], [1670.0, 1144.0], [1600.5, 1106.0], [1588.0, 1148.0], [1510.5, 1076.5], [2207.5, 902.8333129882812], [2208.166748046875, 834.8333129882812], [2002.5, 943.5], [1869.0, 984.0], [1765.0, 1007.5], [1672.0, 1016.0], [1595.5, 1022.5], [1507.5, 1025.5]]",
LBX,Left,lbx009v06_l,Landmarked_LBX/marked_tiff/Left/LBX009V06_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V06_L.txt,Raw_Images/LBX/LBX009V06_L.tif,LBX,32,32,roi,3840,2160,"[[2485.0, 890.0], [2526.166748046875, 1094.1666259765625], [2398.166748046875, 1180.8333740234375], [2096.5, 1159.5], [1977.5, 1171.5], [1857.5, 1180.5], [1752.5, 1189.5], [1685.5, 1194.5], [1613.1666259765625, 1201.8333740234375], [1541.1666259765625, 1205.8333740234375], [1464.1666259765625, 1161.1666259765625], [1392.8333740234375, 1091.8333740234375], [1330.8333740234375, 1013.8333129882812], [1974.5, 1018.5], [1905.5, 1063.5], [1853.5, 1054.5], [1809.5, 1103.5], [1749.5, 1083.5], [1720.5, 1135.5], [1651.5, 1102.5], [1647.5, 1146.5], [1588.5, 1111.5], [1571.5, 1145.5], [1520.1666259765625, 1079.8333740234375], [2091.166748046875, 951.1666870117188], [2091.833251953125, 902.5], [1972.5, 952.1666870117188], [1852.5, 988.8333129882812], [1746.0, 1004.0], [1648.5, 1012.5], [1587.5, 1014.5], [1519.0, 1012.5]]",
LBX,Left,lbx009v07_l,Landmarked_LBX/marked_tiff/Left/LBX009V07_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V07_L.txt,Raw_Images/LBX/LBX009V07_L.tif,LBX,32,32,roi,3840,2160,"[[2469.0, 924.0], [2500.5, 1106.5], [2327.5, 1207.1666259765625], [2123.833251953125, 1184.1666259765625], [1995.8333740234375, 1190.8333740234375], [1878.5, 1200.1666259765625], [1766.5, 1209.5], [1682.5, 1212.1666259765625], [1623.8333740234375, 1228.1666259765625], [1554.5, 1233.5], [1466.5, 1198.5], [1393.5, 1125.1666259765625], [1329.5, 1050.5], [2004.5, 1030.5], [1928.5, 1090.5], [1871.5, 1080.5], [1826.5, 1129.5], [1770.5, 1109.5], [1740.5, 1156.5], [1680.5, 1127.5], [1668.5, 1178.5], [1608.0, 1137.0], [1591.0, 1178.5], [1532.5, 1111.0], [2189.5, 925.1666870117188], [2188.166748046875, 872.5], [2001.5, 970.0], [1868.0, 1011.5], [1764.5, 1033.0], [1674.0, 1044.0], [1605.5, 1048.0], [1530.0, 1048.5]]",
LBX,Left,lbx009v08_l,Landmarked_LBX/marked_tiff/Left/LBX009V08_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V08_L.txt,Raw_Images/LBX/LBX009V08_L.tif,LBX,32,32,roi,3840,2160,"[[2430.5, 897.5], [2470.5, 1090.5], [2360.5, 1180.5], [2123.166748046875, 1155.8333740234375], [1989.1666259765625, 1157.8333740234375], [1875.8333740234375, 1168.5], [1773.1666259765625, 1177.1666259765625], [1701.5, 1177.5], [1614.5, 1190.5], [1549.5, 1193.5], [1467.5, 1154.5], [1404.0, 1092.0], [1347.5, 1027.5], [1941.5, 1038.0], [1912.5, 1065.0], [1858.5, 1055.5], [1820.5, 1097.1666259765625], [1768.8333740234375, 1080.1666259765625], [1738.5, 1127.1666259765625], [1677.5, 1098.5], [1658.5, 1143.8333740234375], [1609.1666259765625, 1103.5], [1591.8333740234375, 1153.8333740234375], [1554.0, 1079.0], [2095.5, 892.1666870117188], [2093.5, 847.5], [1937.833251953125, 964.8333129882812], [1853.8333740234375, 989.5], [1763.8333740234375, 1003.5], [1672.5, 1014.8333129882812], [1606.1666259765625, 1019.8333129882812], [1552.1666259765625, 1022.8333129882812]]",
LBX,Left,lbx009v09_l,Landmarked_LBX/marked_tiff/Left/LBX009V09_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V09_L.txt,Raw_Images/LBX/LBX009V09_L.tif,LBX,32,32,roi,3840,2160,"[[2478.0, 922.0], [2517.5, 1137.5], [2387.5, 1217.5], [2118.833251953125, 1193.5], [1996.1666259765625, 1194.1666259765625], [1883.5, 1207.5], [1777.5, 1212.5], [1703.5, 1216.5], [1635.8333740234375, 1225.8333740234375], [1564.5, 1231.5], [1480.5, 1191.5], [1402.5, 1119.5], [1344.5, 1038.5], [2028.5, 1038.5], [1946.5, 1096.5], [1887.5, 1081.5], [1845.5, 1127.5], [1781.5, 1110.5], [1755.5, 1157.5], [1693.5, 1126.5], [1677.5, 1173.5], [1619.5, 1131.5], [1593.5, 1156.5], [1551.8333740234375, 1104.5], [2215.5, 928.8333129882812], [2218.166748046875, 872.1666870117188], [2025.5, 976.5], [1884.833251953125, 1019.5], [1777.8333740234375, 1040.1666259765625], [1689.1666259765625, 1047.5], [1615.5, 1048.0], [1547.0, 1046.5]]",
LBX,Left,lbx009v10_l,Landmarked_LBX/marked_tiff/Left/LBX009V10_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V10_L.txt,Raw_Images/LBX/LBX009V10_L.tif,LBX,32,32,roi,3840,2160,"[[2482.0, 944.0], [2480.833251953125, 1175.5], [2303.5, 1231.5], [2084.833251953125, 1194.1666259765625], [1978.5, 1203.5], [1849.5, 1206.5], [1751.5, 1216.5], [1678.5, 1221.5], [1607.5, 1222.5], [1548.5, 1224.5], [1488.1666259765625, 1170.1666259765625], [1435.5, 1106.8333740234375], [1381.1666259765625, 1031.1666259765625], [2004.5, 1051.5], [1935.5, 1106.5], [1874.5, 1090.5], [1819.5, 1141.5], [1769.5, 1119.5], [1736.5, 1171.5], [1677.5, 1126.5], [1660.5, 1171.5], [1606.5, 1126.5], [1588.1666259765625, 1159.8333740234375], [1534.8333740234375, 1098.5], [2207.0, 940.5], [2204.5, 885.5], [2003.5, 982.5], [1871.5, 1022.5], [1763.5, 1036.5], [1671.5, 1041.5], [1599.5, 1040.5], [1534.5, 1035.5]]",
LBX,Left,lbx009v15_l,Landmarked_LBX/marked_tiff/Left/LBX009V15_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V15_L.txt,Raw_Images/LBX/LBX009V15_L.tif,LBX,32,32,roi,3840,2160,"[[2514.0, 883.0], [2516.5, 1116.5], [2353.5, 1187.5], [2118.5, 1165.5], [1976.8333740234375, 1176.5], [1855.5, 1184.5], [1746.1666259765625, 1196.5], [1674.1666259765625, 1199.1666259765625], [1591.5, 1205.8333740234375], [1522.1666259765625, 1204.5], [1436.1666259765625, 1160.8333740234375], [1367.5, 1091.5], [1314.1666259765625, 1019.5], [2001.5, 1016.8333129882812], [1916.833251953125, 1072.1666259765625], [1854.833251953125, 1063.5], [1819.5, 1111.5], [1750.5, 1095.5], [1723.5, 1141.5], [1655.5, 1110.5], [1636.5, 1152.5], [1586.5, 1118.5], [1557.5, 1147.5], [1510.5, 1080.5], [2222.5, 911.5], [2221.5, 839.5], [1997.833251953125, 954.8333129882812], [1849.166748046875, 994.1666870117188], [1741.5, 1011.8333129882812], [1646.8333740234375, 1023.1666870117188], [1578.1666259765625, 1024.5], [1505.5, 1023.8333129882812]]",
LBX,Left,lbx009v17_l,Landmarked_LBX/marked_tiff/Left/LBX009V17_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V17_L.txt,Raw_Images/LBX/LBX009V17_L.tif,LBX,32,32,roi,3840,2160,"[[2491.0, 893.0], [2512.5, 1056.5], [2356.5, 1183.8333740234375], [2117.5, 1162.5], [1981.5, 1168.5], [1854.5, 1184.5], [1749.5, 1195.5], [1674.5, 1195.5], [1604.5, 1211.5], [1541.5, 1216.5], [1447.1666259765625, 1172.5], [1377.8333740234375, 1106.5], [1309.1666259765625, 1028.8333740234375], [1998.5, 1006.8333129882812], [1925.833251953125, 1066.8333740234375], [1855.166748046875, 1060.1666259765625], [1815.1666259765625, 1104.1666259765625], [1761.8333740234375, 1093.5], [1734.5, 1143.5], [1674.5, 1108.8333740234375], [1659.1666259765625, 1160.8333740234375], [1595.8333740234375, 1120.8333740234375], [1571.8333740234375, 1151.5], [1519.5, 1088.5], [2207.5, 907.1666870117188], [2207.5, 832.5], [1997.5, 948.5], [1851.833251953125, 996.8333129882812], [1760.1666259765625, 1016.5], [1670.1666259765625, 1026.5], [1596.1666259765625, 1031.1666259765625], [1518.1666259765625, 1032.8333740234375]]",
LBX,Left,lbx009v21_l,Landmarked_LBX/marked_tiff/Left/LBX009V21_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V21_L.txt,Raw_Images/LBX/LBX009V21_L.tif,LBX,32,32,roi,3840,2160,"[[2449.0, 918.0], [2494.166748046875, 1139.5], [2347.5, 1208.5], [2103.5, 1186.5], [1983.5, 1196.5], [1870.5, 1203.5], [1770.5, 1210.5], [1689.8333740234375, 1210.5], [1627.1666259765625, 1225.1666259765625], [1557.5, 1227.5], [1481.5, 1187.5], [1417.5, 1120.5], [1357.5, 1045.5], [1980.5, 1041.5], [1914.5, 1097.5], [1864.5, 1084.5], [1814.5, 1133.5], [1761.5, 1113.5], [1733.5, 1161.5], [1672.5, 1129.5], [1664.5, 1181.5], [1600.1666259765625, 1142.8333740234375], [1583.5, 1178.1666259765625], [1543.5, 1102.1666259765625], [2183.166748046875, 932.1666870117188], [2182.5, 886.1666870117188], [1979.833251953125, 985.8333129882812], [1861.5, 1020.5], [1757.1666259765625, 1037.5], [1667.8333740234375, 1045.5], [1595.8333740234375, 1048.1666259765625], [1541.8333740234375, 1048.8333740234375]]",
LBX,Left,lbx009v22_l,Landmarked_LBX/marked_tiff/Left/LBX009V22_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V22_L.txt,Raw_Images/LBX/LBX009V22_L.tif,LBX,32,32,roi,3840,2160,"[[2468.0, 900.0], [2502.5, 1104.5], [2339.5, 1191.5], [2116.5, 1163.5], [1993.5, 1177.5], [1882.8333740234375, 1195.1666259765625], [1784.1666259765625, 1201.8333740234375], [1704.8333740234375, 1210.8333740234375], [1623.5, 1216.1666259765625], [1560.8333740234375, 1220.1666259765625], [1484.8333740234375, 1180.5], [1421.5, 1109.8333740234375], [1362.8333740234375, 1040.5], [1991.833251953125, 1030.5], [1922.5, 1081.1666259765625], [1867.8333740234375, 1074.5], [1825.1666259765625, 1125.1666259765625], [1766.5, 1105.1666259765625], [1741.1666259765625, 1158.5], [1685.1666259765625, 1121.1666259765625], [1671.8333740234375, 1173.1666259765625], [1614.5, 1133.5], [1595.5, 1168.5], [1565.5, 1101.5], [2177.833251953125, 924.1666870117188], [2176.5, 870.5], [1988.5, 964.0], [1865.0, 1003.0], [1763.5, 1020.75], [1680.5, 1033.8333740234375], [1613.8333740234375, 1037.8333740234375], [1563.8333740234375, 1040.1666259765625]]",
LBX,Left,lbx009v23_l,Landmarked_LBX/marked_tiff/Left/LBX009V23_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V23_L.txt,Raw_Images/LBX/LBX009V23_L.tif,LBX,32,32,roi,3840,2160,"[[2467.0, 895.0], [2516.5, 1093.5], [2383.833251953125, 1163.5], [2163.5, 1148.5], [2023.5, 1152.5], [1894.8333740234375, 1162.1666259765625], [1786.5, 1174.1666259765625], [1716.5, 1182.1666259765625], [1639.8333740234375, 1189.5], [1576.5, 1198.1666259765625], [1487.1666259765625, 1160.8333740234375], [1426.5, 1092.1666259765625], [1369.8333740234375, 1014.1666870117188], [2001.5, 996.5], [1938.166748046875, 1049.1666259765625], [1887.5, 1037.1666259765625], [1841.5, 1087.8333740234375], [1778.8333740234375, 1072.5], [1756.1666259765625, 1120.5], [1694.8333740234375, 1091.8333740234375], [1687.5, 1143.1666259765625], [1626.8333740234375, 1099.1666259765625], [1601.5, 1137.5], [1558.5, 1070.5], [2192.5, 884.5], [2192.5, 841.5], [2000.5, 937.5], [1882.0, 976.5], [1772.5, 1000.8333129882812], [1687.8333740234375, 1010.1666870117188], [1621.8333740234375, 1014.8333129882812], [1555.8333740234375, 1015.5]]",
LBX,Left,lbx009v27_l,Landmarked_LBX/marked_tiff/Left/LBX009V27_L_MARK.tif,Landmarked_LBX/txt/Left/LBX009V27_L.txt,Raw_Images/LBX/LBX009V27_L.tif,LBX,32,32,roi,3840,2160,"[[2434.0, 861.0], [2488.833251953125, 1082.1666259765625], [2350.166748046875, 1184.8333740234375], [2105.5, 1157.5], [1970.5, 1161.5], [1863.0, 1178.5], [1765.0, 1182.5], [1688.5, 1190.0], [1621.5, 1201.5], [1552.8333740234375, 1204.8333740234375], [1478.5, 1163.5], [1408.5, 1097.5], [1344.0, 1025.5], [1948.166748046875, 1030.8333740234375], [1912.166748046875, 1054.8333740234375], [1858.166748046875, 1052.8333740234375], [1816.8333740234375, 1099.5], [1760.1666259765625, 1079.5], [1738.8333740234375, 1130.8333740234375], [1669.5, 1099.5], [1666.5, 1156.5], [1600.5, 1109.5], [1585.5, 1153.5], [1534.5, 1080.5], [2128.166748046875, 924.8333129882812], [2126.166748046875, 868.1666870117188], [1947.833251953125, 956.1666870117188], [1857.166748046875, 981.5], [1759.1666259765625, 1002.8333129882812], [1666.5, 1013.0], [1601.0, 1019.5], [1533.0, 1020.0]]",
LBX,Left,lbx010v01_l,Landmarked_LBX/marked_tiff/Left/LBX010V01_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V01_L.txt,Raw_Images/LBX/LBX010V01_L.tif,LBX,32,32,roi,3840,2160,"[[2512.0, 898.0], [2532.833251953125, 1100.8333740234375], [2398.166748046875, 1194.1666259765625], [2109.5, 1167.5], [1992.5, 1181.5], [1874.5, 1199.5], [1773.5, 1212.5], [1700.5, 1219.5], [1631.5, 1232.5], [1562.1666259765625, 1232.5], [1471.5, 1197.8333740234375], [1399.5, 1128.5], [1328.8333740234375, 1044.5], [1996.5, 1024.5], [1930.5, 1085.5], [1870.5, 1077.5], [1826.5, 1126.5], [1768.5, 1107.5], [1736.5, 1151.5], [1681.5, 1125.5], [1668.5, 1170.5], [1613.1666259765625, 1132.8333740234375], [1595.8333740234375, 1176.1666259765625], [1545.1666259765625, 1106.1666259765625], [2191.166748046875, 917.1666870117188], [2188.166748046875, 864.1666870117188], [1992.833251953125, 964.5], [1866.833251953125, 1003.1666870117188], [1768.8333740234375, 1022.5], [1682.1666259765625, 1032.5], [1608.5, 1035.5], [1539.5, 1040.5]]",
LBX,Left,lbx010v02_l,Landmarked_LBX/marked_tiff/Left/LBX010V02_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V02_L.txt,Raw_Images/LBX/LBX010V02_L.tif,LBX,32,32,roi,3840,2160,"[[2485.0, 913.0], [2513.0, 1115.0], [2369.0, 1205.0], [2150.333251953125, 1180.3333740234375], [2006.3333740234375, 1185.0], [1887.0, 1195.6666259765625], [1781.6666259765625, 1201.0], [1717.0, 1211.0], [1639.0, 1227.0], [1566.0, 1227.0], [1485.5, 1194.1666259765625], [1408.8333740234375, 1119.5], [1348.8333740234375, 1045.5], [2021.5, 1026.5], [1927.5, 1087.5], [1870.5, 1073.5], [1843.5, 1124.5], [1772.5, 1100.5], [1750.5, 1157.5], [1691.5, 1120.5], [1670.5, 1164.5], [1617.5, 1128.5], [1599.5, 1168.5], [1553.5, 1100.5], [2197.833251953125, 942.5], [2195.5, 875.5], [2018.833251953125, 960.8333129882812], [1858.8333740234375, 1006.8333129882812], [1766.1666259765625, 1023.5], [1680.1666259765625, 1034.8333740234375], [1612.8333740234375, 1038.1666259765625], [1547.5, 1042.1666259765625]]",
LBX,Left,lbx010v03_l,Landmarked_LBX/marked_tiff/Left/LBX010V03_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V03_L.txt,Raw_Images/LBX/LBX010V03_L.tif,LBX,32,32,roi,3840,2160,"[[2455.0, 919.0], [2511.5, 1085.5], [2372.5, 1169.5], [2126.5, 1156.5], [1965.1666259765625, 1171.1666259765625], [1863.5, 1183.5], [1765.5, 1187.5], [1692.5, 1193.5], [1622.5, 1207.5], [1561.5, 1207.5], [1478.1666259765625, 1162.8333740234375], [1414.8333740234375, 1092.1666259765625], [1361.1666259765625, 1011.8333129882812], [2002.5, 1014.5], [1940.5, 1071.5], [1875.5, 1061.5], [1834.5, 1112.5], [1779.1666259765625, 1090.1666259765625], [1750.5, 1132.1666259765625], [1686.8333740234375, 1103.8333740234375], [1665.5, 1146.8333740234375], [1615.5, 1107.8333740234375], [1592.5, 1138.8333740234375], [1551.0, 1073.5], [2202.5, 917.1666870117188], [2203.833251953125, 862.5], [2000.833251953125, 958.1666870117188], [1873.5, 994.1666870117188], [1774.8333740234375, 1010.1666870117188], [1686.8333740234375, 1017.5], [1616.8333740234375, 1020.1666870117188], [1550.1666259765625, 1018.1666870117188]]",
LBX,Left,lbx010v04_l,Landmarked_LBX/marked_tiff/Left/LBX010V04_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V04_L.txt,Raw_Images/LBX/LBX010V04_L.tif,LBX,32,32,roi,3840,2160,"[[2469.0, 888.0], [2506.166748046875, 1070.1666259765625], [2367.5, 1154.1666259765625], [2074.5, 1138.5], [1963.5, 1147.5], [1849.5, 1159.5], [1762.5, 1169.5], [1679.5, 1177.5], [1605.5, 1189.5], [1537.1666259765625, 1191.8333740234375], [1447.8333740234375, 1156.8333740234375], [1377.1666259765625, 1082.8333740234375], [1318.5, 1009.5], [2002.5, 998.5], [1914.5, 1057.5], [1843.5, 1032.5], [1809.5, 1095.5], [1735.5, 1068.5], [1724.5, 1121.5], [1650.5, 1086.5], [1638.5, 1134.5], [1582.5, 1093.5], [1566.5, 1138.5], [1523.8333740234375, 1069.1666259765625], [2182.5, 903.5], [2184.5, 839.5], [2001.166748046875, 928.5], [1843.166748046875, 975.1666870117188], [1733.5, 993.5], [1648.5, 1003.0], [1579.5, 1007.5], [1522.0, 1010.0]]",
LBX,Left,lbx010v06_l,Landmarked_LBX/marked_tiff/Left/LBX010V06_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V06_L.txt,Raw_Images/LBX/LBX010V06_L.tif,LBX,32,32,roi,3840,2160,"[[2441.0, 920.0], [2469.5, 1112.5], [2349.5, 1203.5], [2099.5, 1174.5], [1972.5, 1189.5], [1857.5, 1198.5], [1758.5, 1208.5], [1683.5, 1217.5], [1608.5, 1227.5], [1544.1666259765625, 1231.8333740234375], [1456.8333740234375, 1190.5], [1387.5, 1121.8333740234375], [1326.8333740234375, 1047.1666259765625], [1979.5, 1034.5], [1910.5, 1090.5], [1853.5, 1079.5], [1806.5, 1120.5], [1753.5, 1105.5], [1730.5, 1161.5], [1667.5, 1121.5], [1650.5, 1166.5], [1593.5, 1129.5], [1574.5, 1171.5], [1532.5, 1100.5], [2164.5, 933.5], [2162.5, 881.0], [1976.833251953125, 973.8333129882812], [1846.833251953125, 1009.1666870117188], [1747.1666259765625, 1028.8333740234375], [1661.8333740234375, 1037.5], [1590.1666259765625, 1041.8333740234375], [1529.5, 1043.8333740234375]]",
LBX,Left,lbx010v07_l,Landmarked_LBX/marked_tiff/Left/LBX010V07_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V07_L.txt,Raw_Images/LBX/LBX010V07_L.tif,LBX,32,32,roi,3840,2160,"[[2492.0, 854.0], [2519.833251953125, 1080.8333740234375], [2354.5, 1166.1666259765625], [2101.5, 1133.5], [1981.5, 1143.5], [1866.5, 1158.5], [1763.5, 1168.5], [1701.1666259765625, 1173.1666259765625], [1621.8333740234375, 1186.5], [1540.5, 1172.1666259765625], [1468.0, 1130.5], [1401.5, 1076.0], [1337.5, 1014.0], [1985.833251953125, 1007.1666870117188], [1917.166748046875, 1064.5], [1853.833251953125, 1055.1666259765625], [1812.5, 1099.8333740234375], [1753.8333740234375, 1085.1666259765625], [1743.1666259765625, 1134.5], [1667.5, 1092.5], [1655.5, 1137.5], [1600.5, 1101.1666259765625], [1573.0, 1124.0], [1526.0, 1064.5], [2235.5, 868.5], [2233.5, 815.5], [1981.833251953125, 932.8333129882812], [1854.0, 966.0], [1751.0, 980.5], [1662.0, 988.0], [1596.5, 993.0], [1525.0, 995.5]]",
LBX,Left,lbx010v09_l,Landmarked_LBX/marked_tiff/Left/LBX010V09_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V09_L.txt,Raw_Images/LBX/LBX010V09_L.tif,LBX,32,32,roi,3840,2160,"[[2518.0, 893.0], [2543.5, 1082.1666259765625], [2370.166748046875, 1183.5], [2098.5, 1161.5], [1985.8333740234375, 1175.8333740234375], [1877.8333740234375, 1183.8333740234375], [1769.8333740234375, 1193.1666259765625], [1699.1666259765625, 1197.1666259765625], [1626.5, 1209.5], [1560.8333740234375, 1211.8333740234375], [1475.5, 1168.5], [1410.5, 1100.5], [1340.5, 1019.5], [2009.5, 1009.5], [1932.5, 1071.5], [1878.5, 1055.5], [1827.5, 1105.5], [1770.5, 1083.5], [1745.5, 1131.5], [1681.5, 1099.5], [1669.5, 1152.5], [1609.5, 1106.5], [1588.5, 1151.5], [1541.8333740234375, 1082.1666259765625], [2199.5, 926.5], [2200.5, 864.5], [2008.833251953125, 950.8333129882812], [1875.833251953125, 987.1666870117188], [1766.5, 1005.8333129882812], [1678.5, 1014.0], [1604.5, 1018.0], [1539.1666259765625, 1017.5]]",
LBX,Left,lbx010v12_l,Landmarked_LBX/marked_tiff/Left/LBX010V12_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V12_L.txt,Raw_Images/LBX/LBX010V12_L.tif,LBX,32,32,roi,3840,2160,"[[2459.833251953125, 919.8333129882812], [2507.833251953125, 1126.5], [2358.5, 1210.5], [2125.5, 1179.5], [1997.5, 1187.5], [1877.5, 1199.5], [1783.5, 1215.5], [1713.5, 1219.5], [1634.5, 1224.5], [1564.5, 1229.5], [1479.5, 1195.5], [1409.5, 1130.5], [1342.5, 1045.5], [2002.5, 1034.5], [1919.5, 1099.5], [1867.5, 1088.5], [1821.5, 1136.5], [1758.5, 1120.5], [1740.5, 1161.5], [1678.5, 1128.5], [1671.5, 1179.5], [1605.5, 1138.5], [1593.5, 1183.5], [1536.1666259765625, 1102.1666259765625], [2157.5, 957.5], [2156.5, 904.5], [2001.166748046875, 969.8333129882812], [1866.833251953125, 1007.8333129882812], [1757.0, 1027.0], [1676.0, 1038.0], [1605.5, 1043.5], [1534.5, 1046.0]]",
LBX,Left,lbx010v16_l,Landmarked_LBX/marked_tiff/Left/LBX010V16_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V16_L.txt,Raw_Images/LBX/LBX010V16_L.tif,LBX,32,32,roi,3840,2160,"[[2455.0, 913.0], [2493.833251953125, 1148.5], [2357.833251953125, 1213.8333740234375], [2116.5, 1185.8333740234375], [1984.5, 1189.8333740234375], [1865.8333740234375, 1204.5], [1775.1666259765625, 1212.5], [1699.8333740234375, 1215.5], [1622.5, 1225.5], [1544.5, 1229.5], [1453.0, 1187.0], [1389.0, 1115.0], [1328.5, 1036.0], [1994.5, 1038.5], [1925.5, 1096.5], [1858.5, 1084.5], [1818.5, 1132.5], [1760.5, 1108.5], [1736.5, 1163.5], [1673.5, 1123.5], [1659.5, 1176.5], [1598.5, 1134.5], [1583.5, 1177.5], [1536.5, 1103.5], [2173.5, 955.0], [2170.5, 895.0], [1990.166748046875, 973.5], [1856.833251953125, 1010.1666870117188], [1756.1666259765625, 1028.1666259765625], [1668.8333740234375, 1037.5], [1595.5, 1041.5], [1532.8333740234375, 1043.5]]",
LBX,Left,lbx010v17_l,Landmarked_LBX/marked_tiff/Left/LBX010V17_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V17_L.txt,Raw_Images/LBX/LBX010V17_L.tif,LBX,32,32,roi,3840,2160,"[[2505.0, 881.0], [2524.833251953125, 1132.8333740234375], [2370.166748046875, 1206.1666259765625], [2142.5, 1179.5], [2018.5, 1188.5], [1883.5, 1201.5], [1783.5, 1204.5], [1713.5, 1210.5], [1646.5, 1217.5], [1573.1666259765625, 1224.1666259765625], [1488.5, 1182.1666259765625], [1423.1666259765625, 1112.1666259765625], [1361.8333740234375, 1026.1666259765625], [2045.5, 1022.5], [1955.5, 1083.5], [1890.5, 1075.5], [1850.5, 1123.5], [1793.5, 1104.5], [1765.5, 1150.5], [1709.5, 1119.5], [1684.5, 1158.5], [1630.5, 1126.5], [1602.5, 1152.5], [1554.5, 1095.5], [2222.5, 927.5], [2222.0, 862.5], [2041.833251953125, 953.8333129882812], [1890.5, 1002.5], [1787.8333740234375, 1019.8333129882812], [1710.5, 1031.5], [1626.5, 1031.5], [1554.5, 1030.5]]",
LBX,Left,lbx010v18_l,Landmarked_LBX/marked_tiff/Left/LBX010V18_L_MARK.tif,Landmarked_LBX/txt/Left/LBX010V18_L.txt,Raw_Images/LBX/LBX010V18_L.tif,LBX,32,32,roi,3840,2160,"[[2440.5, 908.8333129882812], [2494.166748046875, 1076.5], [2334.166748046875, 1169.8333740234375], [2116.5, 1147.5], [1984.5, 1154.5], [1874.5, 1165.5], [1773.5, 1175.5], [1694.5, 1183.5], [1624.5, 1196.0], [1554.5, 1206.5], [1472.0, 1170.0], [1402.0, 1105.0], [1334.8333740234375, 1033.1666259765625], [1989.0, 1002.5], [1927.0, 1055.0], [1863.5, 1047.0], [1823.0, 1091.0], [1758.5, 1077.5], [1734.5, 1124.5], [1675.5, 1097.5], [1663.5, 1139.5], [1602.5, 1105.5], [1583.5, 1139.0], [1526.0, 1084.0], [2182.5, 912.5], [2183.0, 851.5], [1988.166748046875, 936.5], [1861.5, 975.8333129882812], [1753.5, 997.1666870117188], [1671.5, 1008.1666870117188], [1599.5, 1018.1666870117188], [1523.1666259765625, 1022.1666870117188]]",
