group,angle,key,marked_tiff,txt,raw_image,raw_group,n_expected,n_found,landmark_source,image_width,image_height,landmarks_px_json,flags
LBX,Left,lbx009v09_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX009V09_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX009V09_L.txt,../raw_images/lbx/LBX009V09_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1344.5, 1038.5], [2387.27, 1213.5], [2483.06, 922.4], [2118.42, 1194.77], [1995.21, 1196.47], [1882.75, 1208.49], [1777.64, 1213.72], [1704.95, 1217.31], [1636.04, 1225.85], [1565.35, 1228.97], [2028.5, 1038.5], [1946.5, 1096.5], [1845.5, 1127.5], [1755.5, 1157.5], [1677.5, 1173.5], [1593.5, 1156.5], [1551.83, 1104.5], [2041.11, 963.35], [2508.86, 993.37], [2527.0, 1066.97], [2513.43, 1139.8], [2459.68, 1191.4], [2296.86, 1211.09], [2207.44, 1201.5], [1480.5, 1191.5], [1402.5, 1119.5], [1980.95, 986.02], [1919.48, 1004.84], [1857.01, 1020.13], [1793.77, 1031.87], [1729.87, 1039.38], [1665.61, 1041.9], [1601.28, 1043.06], [1536.96, 1042.36], [1472.73, 1039.02], [1408.66, 1033.64], [1887.5, 1081.5], [1781.5, 1110.5], [1693.5, 1126.5], [1619.5, 1131.5]]",
LBX,Left,lbx009v10_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX009V10_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX009V10_L.txt,../raw_images/lbx/LBX009V10_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1381.17, 1031.17], [2303.23, 1232.5], [2490.69, 943.97], [2084.34, 1200.71], [1979.03, 1207.5], [1850.17, 1210.36], [1750.92, 1215.88], [1679.69, 1221.96], [1608.3, 1225.53], [1548.81, 1225.5], [2004.5, 1051.5], [1935.5, 1106.5], [1819.5, 1141.5], [1736.5, 1171.5], [1660.5, 1171.5], [1588.17, 1159.83], [1534.83, 1098.5], [2023.16, 966.03], [2505.4, 1026.29], [2495.06, 1109.27], [2466.16, 1188.44], [2387.78, 1219.91], [2212.28, 1258.51], [2199.66, 1218.54], [1488.17, 1170.17], [1435.5, 1106.83], [1968.63, 989.5], [1911.87, 1006.54], [1853.93, 1019.3], [1795.33, 1028.59], [1736.29, 1034.82], [1677.13, 1039.8], [1617.81, 1041.9], [1558.47, 1041.04], [1499.37, 1036.29], [1440.51, 1029.49], [1874.5, 1090.5], [1769.5, 1119.5], [1677.5, 1126.5], [1606.5, 1126.5]]",
LBX,Left,lbx009v17_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX009V17_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX009V17_L.txt,../raw_images/lbx/LBX009V17_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1309.17, 1028.83], [2355.8, 1183.19], [2489.45, 893.08], [2117.02, 1161.4], [1982.43, 1169.5], [1855.13, 1185.51], [1750.51, 1196.02], [1675.56, 1200.0], [1604.95, 1211.45], [1542.03, 1217.5], [1998.5, 1006.83], [1925.83, 1066.83], [1815.17, 1104.17], [1734.5, 1143.5], [1659.17, 1160.83], [1571.83, 1151.5], [1519.5, 1088.5], [2008.63, 938.16], [2497.99, 968.44], [2512.67, 1043.07], [2491.12, 1116.63], [2429.51, 1161.47], [2276.1, 1177.51], [2197.18, 1165.6], [1447.17, 1172.5], [1377.83, 1106.5], [1948.32, 961.59], [1886.71, 981.27], [1824.02, 997.04], [1760.52, 1009.25], [1696.48, 1018.38], [1631.97, 1023.32], [1567.39, 1027.06], [1502.73, 1028.02], [1438.09, 1025.99], [1373.56, 1022.53], [1855.17, 1060.17], [1761.83, 1093.5], [1674.5, 1108.83], [1595.83, 1120.83]]",
LBX,Left,lbx009v21_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX009V21_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX009V21_L.txt,../raw_images/lbx/LBX009V21_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1357.5, 1045.5], [2347.12, 1205.5], [2509.33, 928.65], [2104.08, 1186.13], [1983.48, 1195.0], [1871.03, 1207.49], [1772.15, 1213.82], [1690.13, 1217.49], [1627.14, 1226.33], [1558.32, 1229.42], [1980.5, 1041.5], [1914.5, 1097.5], [1814.5, 1133.5], [1733.5, 1161.5], [1664.5, 1181.5], [1583.5, 1178.17], [1543.5, 1102.17], [1991.16, 975.6], [2527.51, 1002.58], [2525.9, 1080.98], [2491.21, 1150.24], [2424.37, 1192.05], [2266.85, 1190.5], [2185.51, 1190.59], [1481.5, 1187.5], [1417.5, 1120.5], [1935.75, 994.04], [1879.49, 1009.65], [1822.45, 1022.03], [1764.87, 1031.51], [1706.88, 1038.23], [1648.61, 1042.11], [1590.23, 1043.2], [1531.85, 1043.01], [1473.51, 1041.02], [1415.3, 1037.19], [1864.5, 1084.5], [1761.5, 1113.5], [1672.5, 1129.5], [1600.17, 1142.83]]",
LBX,Left,lbx009v22_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX009V22_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX009V22_L.txt,../raw_images/lbx/LBX009V22_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1362.83, 1040.5], [2339.48, 1191.99], [2487.12, 904.22], [2118.16, 1168.1], [1993.53, 1179.01], [1883.67, 1194.22], [1784.81, 1203.24], [1704.71, 1209.66], [1622.66, 1220.5], [1560.03, 1221.36], [1991.83, 1030.5], [1922.5, 1081.17], [1825.17, 1125.17], [1741.17, 1158.5], [1671.83, 1173.17], [1595.5, 1168.5], [1565.5, 1101.5], [2002.84, 959.53], [2501.5, 983.11], [2512.32, 1065.83], [2483.19, 1141.3], [2422.46, 1186.04], [2266.43, 1177.77], [2192.19, 1173.48], [1484.83, 1180.5], [1421.5, 1109.83], [1946.97, 978.48], [1890.26, 994.74], [1832.37, 1005.97], [1774.24, 1016.08], [1715.94, 1025.05], [1657.31, 1031.72], [1598.43, 1035.53], [1539.47, 1037.66], [1480.52, 1037.09], [1421.62, 1035.42], [1867.83, 1074.5], [1766.5, 1105.17], [1685.17, 1121.17], [1614.5, 1133.5]]",
LBX,Left,lbx010v01_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V01_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V01_L.txt,../raw_images/lbx/LBX010V01_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1328.83, 1044.5], [2397.49, 1194.13], [2505.78, 891.71], [2110.9, 1169.66], [1992.54, 1185.5], [1874.76, 1200.89], [1774.13, 1213.54], [1699.87, 1218.91], [1632.02, 1232.13], [1561.03, 1235.36], [1996.5, 1024.5], [1930.5, 1085.5], [1826.5, 1126.5], [1736.5, 1151.5], [1668.5, 1170.5], [1595.83, 1176.17], [1545.17, 1106.17], [2006.13, 955.75], [2539.51, 968.66], [2518.15, 1054.81], [2495.15, 1139.62], [2426.66, 1194.62], [2301.61, 1190.24], [2206.83, 1174.57], [1471.5, 1197.83], [1399.5, 1128.5], [1947.0, 975.83], [1887.11, 993.48], [1826.26, 1007.14], [1764.67, 1017.35], [1702.78, 1025.65], [1640.61, 1031.52], [1578.33, 1035.86], [1515.94, 1037.98], [1453.5, 1038.62], [1391.07, 1039.47], [1870.5, 1077.5], [1768.5, 1107.5], [1681.5, 1125.5], [1613.17, 1132.83]]",
LBX,Left,lbx010v02_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V02_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V02_L.txt,../raw_images/lbx/LBX010V02_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1348.83, 1045.5], [2367.9, 1208.33], [2488.6, 914.84], [2150.04, 1181.51], [2004.59, 1183.37], [1886.2, 1194.8], [1781.15, 1202.14], [1717.5, 1210.65], [1639.08, 1225.11], [1566.22, 1227.47], [2021.5, 1026.5], [1927.5, 1087.5], [1843.5, 1124.5], [1750.5, 1157.5], [1670.5, 1164.5], [1599.5, 1168.5], [1553.5, 1100.5], [2032.93, 954.95], [2495.06, 990.44], [2513.5, 1064.49], [2498.01, 1136.72], [2439.24, 1184.53], [2296.54, 1196.02], [2223.19, 1182.81], [1485.5, 1194.17], [1408.83, 1119.5], [1974.25, 978.41], [1913.59, 996.17], [1851.97, 1010.14], [1789.84, 1021.68], [1727.28, 1030.25], [1664.15, 1033.39], [1601.33, 1040.39], [1538.24, 1043.13], [1475.05, 1042.56], [1411.9, 1041.22], [1870.5, 1073.5], [1772.5, 1100.5], [1691.5, 1120.5], [1617.5, 1128.5]]",
LBX,Left,lbx010v06_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V06_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V06_L.txt,../raw_images/lbx/LBX010V06_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1326.83, 1047.17], [2349.27, 1200.5], [2475.54, 921.12], [2099.13, 1176.88], [1972.43, 1189.5], [1858.02, 1201.14], [1759.02, 1209.5], [1683.51, 1216.07], [1609.24, 1227.5], [1545.09, 1230.88], [1979.5, 1034.5], [1910.5, 1090.5], [1806.5, 1120.5], [1730.5, 1161.5], [1650.5, 1166.5], [1574.5, 1171.5], [1532.5, 1100.5], [1989.77, 966.02], [2467.48, 990.12], [2479.91, 1062.08], [2473.35, 1134.15], [2420.06, 1184.48], [2266.02, 1191.64], [2183.19, 1181.6], [1456.83, 1190.5], [1387.5, 1121.83], [1931.97, 985.8], [1873.06, 1001.97], [1813.38, 1014.86], [1753.12, 1024.77], [1692.46, 1031.99], [1631.49, 1035.94], [1570.48, 1039.21], [1509.42, 1040.97], [1448.35, 1040.64], [1387.34, 1038.72], [1853.5, 1079.5], [1753.5, 1105.5], [1667.5, 1121.5], [1593.5, 1129.5]]",
LBX,Left,lbx010v07_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V07_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V07_L.txt,../raw_images/lbx/LBX010V07_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1337.5, 1014.0], [2355.16, 1164.5], [2494.79, 852.86], [2100.58, 1135.5], [1981.51, 1144.5], [1867.5, 1159.25], [1763.2, 1168.69], [1702.64, 1175.63], [1622.48, 1187.25], [1541.25, 1181.52], [1985.83, 1007.17], [1917.17, 1064.5], [1812.5, 1099.83], [1743.17, 1134.5], [1655.5, 1137.5], [1573.0, 1124.0], [1526.0, 1064.5], [1997.89, 925.67], [2502.33, 935.75], [2517.4, 1017.58], [2491.45, 1091.25], [2423.63, 1130.3], [2270.79, 1149.51], [2185.39, 1143.5], [1468.0, 1130.5], [1401.5, 1076.0], [1939.23, 943.95], [1879.65, 958.79], [1819.31, 970.16], [1758.43, 978.39], [1697.32, 984.83], [1636.02, 988.97], [1574.63, 991.44], [1513.2, 992.5], [1451.76, 992.23], [1390.5, 987.55], [1853.83, 1055.17], [1753.83, 1085.17], [1667.5, 1092.5], [1600.5, 1101.17]]",
LBX,Left,lbx010v12_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V12_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V12_L.txt,../raw_images/lbx/LBX010V12_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1342.5, 1045.5], [2357.8, 1209.5], [2509.92, 929.83], [2125.2, 1181.38], [1997.03, 1187.65], [1878.13, 1200.78], [1780.49, 1210.02], [1713.84, 1212.51], [1633.59, 1222.99], [1564.13, 1226.5], [2002.5, 1034.5], [1919.5, 1099.5], [1821.5, 1136.5], [1740.5, 1161.5], [1671.5, 1179.5], [1593.5, 1183.5], [1536.17, 1102.17], [2014.34, 961.19], [2525.99, 1008.28], [2536.76, 1085.55], [2498.22, 1153.71], [2437.18, 1202.04], [2281.29, 1193.35], [2203.01, 1189.48], [1479.5, 1195.5], [1409.5, 1130.5], [1955.81, 981.35], [1895.9, 996.98], [1835.43, 1010.17], [1774.44, 1020.59], [1713.02, 1028.32], [1651.4, 1034.3], [1589.66, 1038.85], [1527.81, 1040.99], [1465.91, 1040.67], [1404.07, 1039.02], [1867.5, 1088.5], [1758.5, 1120.5], [1678.5, 1128.5], [1605.5, 1138.5]]",
LBX,Left,lbx010v16_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V16_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V16_L.txt,../raw_images/lbx/LBX010V16_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1328.5, 1036.0], [2357.19, 1214.5], [2498.65, 921.95], [2117.01, 1184.36], [1985.0, 1191.36], [1864.87, 1203.51], [1774.39, 1211.94], [1700.52, 1215.28], [1622.33, 1227.5], [1545.14, 1232.5], [1994.5, 1038.5], [1925.5, 1096.5], [1818.5, 1132.5], [1736.5, 1163.5], [1659.5, 1176.5], [1583.5, 1177.5], [1536.5, 1103.5], [2007.81, 961.8], [2507.3, 1015.68], [2545.41, 1084.49], [2523.25, 1155.6], [2449.83, 1194.88], [2277.46, 1201.47], [2197.75, 1190.51], [1453.0, 1187.0], [1389.0, 1115.0], [1948.76, 982.4], [1887.94, 996.97], [1826.84, 1010.33], [1765.29, 1021.24], [1703.28, 1029.39], [1641.02, 1035.3], [1578.56, 1038.54], [1516.04, 1040.05], [1453.53, 1039.15], [1391.05, 1036.42], [1858.5, 1084.5], [1760.5, 1108.5], [1673.5, 1123.5], [1598.5, 1134.5]]",
LBX,Left,lbx010v17_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V17_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V17_L.txt,../raw_images/lbx/LBX010V17_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1361.83, 1026.17], [2369.68, 1206.61], [2527.58, 888.09], [2143.14, 1181.5], [2018.11, 1191.5], [1883.92, 1204.46], [1785.54, 1209.82], [1712.88, 1212.06], [1647.06, 1223.55], [1573.39, 1225.47], [2045.5, 1022.5], [1955.5, 1083.5], [1850.5, 1123.5], [1765.5, 1150.5], [1684.5, 1158.5], [1602.5, 1152.5], [1554.5, 1095.5], [2059.24, 945.78], [2527.5, 971.44], [2530.57, 1055.96], [2518.05, 1138.45], [2451.94, 1190.78], [2294.71, 1192.07], [2219.53, 1182.5], [1488.5, 1182.17], [1423.17, 1112.17], [1999.81, 970.7], [1937.91, 988.06], [1874.98, 1001.89], [1811.56, 1012.99], [1747.5, 1019.98], [1683.3, 1025.52], [1618.93, 1027.98], [1554.5, 1028.5], [1490.17, 1026.1], [1426.04, 1020.75], [1890.5, 1075.5], [1793.5, 1104.5], [1709.5, 1119.5], [1630.5, 1126.5]]",
LBX,Left,lbx010v18_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V18_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V18_L.txt,../raw_images/lbx/LBX010V18_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1334.83, 1033.17], [2333.92, 1166.64], [2445.77, 910.44], [2116.54, 1149.41], [1984.52, 1153.78], [1875.54, 1167.74], [1775.16, 1177.83], [1693.18, 1182.43], [1624.92, 1195.53], [1554.78, 1204.7], [1989.0, 1002.5], [1927.0, 1055.0], [1823.0, 1091.0], [1734.5, 1124.5], [1663.5, 1139.5], [1583.5, 1139.0], [1526.0, 1084.0], [1998.79, 929.22], [2478.4, 974.67], [2491.64, 1047.74], [2461.61, 1110.15], [2406.9, 1155.8], [2261.31, 1162.46], [2189.39, 1152.45], [1472.0, 1170.0], [1402.0, 1105.0], [1941.15, 950.56], [1882.12, 967.62], [1822.45, 982.34], [1762.31, 994.98], [1701.78, 1005.64], [1640.88, 1013.94], [1579.54, 1017.47], [1518.15, 1020.45], [1456.73, 1022.23], [1395.35, 1022.38], [1863.5, 1047.0], [1758.5, 1077.5], [1675.5, 1097.5], [1602.5, 1105.5]]",
LBX,Left,lbx010v22_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V22_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V22_L.txt,../raw_images/lbx/LBX010V22_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1339.5, 1058.5], [2376.47, 1216.5], [2478.07, 913.76], [2137.94, 1199.5], [2032.72, 1207.5], [1902.55, 1217.47], [1799.33, 1223.81], [1716.87, 1230.54], [1650.17, 1241.83], [1583.22, 1249.5], [2036.5, 1032.5], [1961.5, 1100.5], [1858.5, 1138.5], [1772.5, 1167.5], [1694.5, 1188.5], [1600.83, 1163.17], [1559.83, 1108.5], [2049.5, 947.15], [2481.53, 994.53], [2499.68, 1073.14], [2510.96, 1152.25], [2456.42, 1200.36], [2297.77, 1204.76], [2218.01, 1201.63], [1491.5, 1213.17], [1408.17, 1139.17], [1988.7, 972.7], [1926.8, 995.47], [1863.52, 1013.56], [1798.68, 1025.77], [1733.71, 1037.23], [1667.87, 1040.48], [1602.0, 1044.19], [1536.11, 1046.93], [1470.14, 1047.24], [1404.2, 1045.59], [1904.5, 1081.5], [1801.5, 1114.5], [1707.5, 1132.5], [1627.5, 1140.5]]",
LBX,Left,lbx010v24_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V24_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V24_L.txt,../raw_images/lbx/LBX010V24_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1321.0, 1065.0], [2351.29, 1211.87], [2499.36, 925.9], [2115.13, 1192.05], [1990.51, 1202.55], [1866.3, 1217.72], [1771.51, 1228.66], [1696.91, 1231.22], [1624.84, 1245.23], [1551.13, 1251.5], [2004.17, 1040.83], [1925.5, 1095.5], [1818.83, 1138.17], [1734.83, 1168.83], [1672.17, 1195.5], [1594.83, 1203.5], [1530.83, 1120.83], [2014.28, 969.92], [2518.17, 1002.74], [2526.32, 1083.0], [2492.68, 1154.82], [2421.98, 1189.13], [2272.05, 1200.31], [2192.94, 1198.54], [1457.5, 1210.0], [1386.5, 1140.0], [1954.24, 992.3], [1893.11, 1011.37], [1831.03, 1027.04], [1768.19, 1039.41], [1704.8, 1048.65], [1640.93, 1053.8], [1577.04, 1058.54], [1513.07, 1061.91], [1449.03, 1062.95], [1384.99, 1061.84], [1873.5, 1092.83], [1766.83, 1119.5], [1678.83, 1138.17], [1604.17, 1155.5]]",
LBX,Left,lbx010v26_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V26_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V26_L.txt,../raw_images/lbx/LBX010V26_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1380.5, 1021.5], [2393.22, 1176.48], [2522.5, 909.59], [2133.76, 1149.5], [1997.44, 1160.77], [1877.6, 1178.48], [1788.53, 1183.67], [1719.65, 1190.69], [1650.36, 1205.99], [1583.5, 1209.35], [2039.5, 1009.5], [1935.0, 1068.0], [1850.5, 1105.0], [1764.17, 1134.17], [1688.17, 1149.5], [1614.83, 1155.5], [1570.17, 1076.83], [2051.81, 929.09], [2543.9, 981.11], [2547.5, 1055.36], [2532.78, 1126.69], [2467.65, 1163.61], [2308.68, 1154.54], [2221.1, 1156.5], [1507.5, 1170.5], [1440.83, 1095.17], [1993.32, 949.57], [1933.82, 966.92], [1873.55, 981.38], [1812.7, 993.23], [1751.34, 1002.15], [1689.69, 1008.62], [1627.87, 1013.39], [1565.94, 1015.91], [1503.96, 1015.78], [1442.04, 1013.96], [1890.5, 1058.5], [1796.5, 1086.5], [1705.5, 1102.17], [1634.17, 1108.17]]",
LBX,Left,lbx010v27_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX010V27_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX010V27_L.txt,../raw_images/lbx/LBX010V27_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1360.5, 1019.5], [2367.04, 1175.13], [2465.73, 822.69], [2106.29, 1148.07], [2000.51, 1161.5], [1881.75, 1168.38], [1771.06, 1176.12], [1709.9, 1179.83], [1631.69, 1190.28], [1564.03, 1198.46], [2002.5, 995.5], [1928.5, 1059.5], [1829.5, 1096.5], [1745.5, 1120.5], [1674.5, 1143.5], [1596.5, 1140.5], [1545.5, 1080.5], [2014.82, 915.82], [2476.2, 899.55], [2480.46, 981.57], [2462.58, 1055.96], [2426.12, 1126.38], [2279.34, 1176.49], [2192.37, 1161.62], [1479.83, 1161.17], [1419.17, 1096.5], [1959.01, 939.72], [1901.64, 959.53], [1843.09, 975.36], [1783.71, 987.87], [1723.83, 997.87], [1663.62, 1005.67], [1602.98, 1007.92], [1542.29, 1009.63], [1481.6, 1011.46], [1420.95, 1013.9], [1865.5, 1046.5], [1769.5, 1076.5], [1684.5, 1093.5], [1608.5, 1099.5]]",
LBX,Left,lbx011v01_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX011V01_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX011V01_L.txt,../raw_images/lbx/LBX011V01_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1348.5, 1064.5], [2378.59, 1212.49], [2498.77, 918.17], [2142.24, 1190.93], [1964.14, 1200.5], [1871.98, 1215.15], [1778.79, 1228.66], [1689.31, 1240.47], [1612.45, 1246.48], [1550.13, 1246.52], [2004.5, 1041.5], [1949.0, 1101.0], [1828.5, 1139.5], [1746.0, 1176.5], [1668.17, 1198.5], [1585.5, 1182.5], [1531.5, 1132.5], [2015.3, 966.33], [2511.98, 992.1], [2525.08, 1065.76], [2510.12, 1138.38], [2449.64, 1184.95], [2299.28, 1211.54], [2221.6, 1197.5], [1466.5, 1202.5], [1406.5, 1139.5], [1958.17, 989.76], [1899.12, 1008.0], [1840.05, 1026.19], [1779.65, 1038.31], [1718.32, 1045.87], [1656.82, 1052.04], [1595.15, 1056.02], [1533.4, 1058.46], [1471.63, 1058.45], [1409.92, 1057.63], [1875.5, 1089.5], [1769.5, 1126.5], [1686.83, 1143.83], [1608.17, 1154.5]]",
LBX,Left,lbx011v02_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX011V02_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX011V02_L.txt,../raw_images/lbx/LBX011V02_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1347.5, 1052.5], [2372.31, 1214.39], [2534.11, 922.76], [2127.71, 1186.53], [1994.79, 1197.31], [1869.36, 1214.5], [1765.12, 1227.05], [1692.18, 1229.64], [1621.36, 1238.5], [1567.03, 1242.46], [1990.5, 1043.5], [1925.5, 1099.5], [1819.5, 1139.5], [1737.5, 1168.5], [1662.5, 1182.5], [1587.5, 1175.5], [1551.5, 1118.5], [2000.52, 980.05], [2560.39, 967.36], [2510.53, 1032.17], [2498.13, 1118.98], [2457.2, 1189.15], [2290.38, 1207.46], [2209.55, 1194.63], [1476.5, 1200.5], [1408.5, 1132.5], [1943.43, 998.8], [1885.49, 1014.86], [1826.51, 1026.42], [1767.21, 1036.23], [1707.62, 1044.03], [1647.74, 1049.41], [1587.67, 1051.84], [1527.57, 1051.94], [1467.49, 1050.21], [1407.46, 1048.09], [1864.5, 1090.5], [1763.5, 1121.5], [1679.5, 1148.5], [1611.5, 1144.5]]",
LBX,Left,lbx011v03_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX011V03_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX011V03_L.txt,../raw_images/lbx/LBX011V03_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1359.5, 1048.5], [2343.55, 1200.51], [2509.51, 929.16], [2123.06, 1175.51], [1996.8, 1190.81], [1881.04, 1201.48], [1770.49, 1211.84], [1700.55, 1217.86], [1623.6, 1227.5], [1557.41, 1227.49], [2003.5, 1032.5], [1934.5, 1095.5], [1829.5, 1134.5], [1743.5, 1160.5], [1672.5, 1176.5], [1592.5, 1174.5], [1547.83, 1113.17], [2015.18, 956.92], [2512.38, 1004.45], [2514.84, 1083.2], [2488.62, 1153.64], [2419.86, 1190.14], [2272.16, 1183.66], [2199.11, 1181.48], [1485.5, 1180.5], [1422.0, 1121.0], [1958.26, 977.66], [1900.23, 994.99], [1841.37, 1009.11], [1781.84, 1020.08], [1721.83, 1028.31], [1661.6, 1034.72], [1601.19, 1038.96], [1540.68, 1041.46], [1480.13, 1041.96], [1419.61, 1041.07], [1867.5, 1081.5], [1768.5, 1107.5], [1680.5, 1126.5], [1613.5, 1134.5]]",
LBX,Left,lbx011v04_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX011V04_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX011V04_L.txt,../raw_images/lbx/LBX011V04_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1347.83, 1077.17], [2363.19, 1211.09], [2453.34, 953.61], [2157.68, 1188.5], [2006.96, 1197.5], [1887.17, 1213.44], [1780.62, 1224.46], [1696.71, 1233.61], [1621.97, 1242.5], [1552.47, 1245.27], [1986.17, 1046.5], [1924.17, 1095.17], [1828.17, 1138.5], [1747.5, 1172.5], [1671.5, 1195.17], [1592.17, 1193.83], [1541.5, 1124.5], [1996.08, 971.34], [2506.75, 998.12], [2504.9, 1069.07], [2484.64, 1138.03], [2432.97, 1186.31], [2294.54, 1204.78], [2226.42, 1194.53], [1477.17, 1203.83], [1402.5, 1139.83], [1939.13, 990.55], [1881.4, 1007.33], [1823.06, 1021.88], [1763.97, 1033.04], [1704.57, 1042.35], [1644.89, 1049.52], [1584.89, 1053.58], [1524.81, 1056.31], [1464.71, 1056.73], [1405.1, 1058.8], [1866.83, 1089.83], [1770.83, 1123.17], [1685.5, 1141.83], [1608.17, 1154.5]]",
LBX,Left,lbx012v01_l,../marked_images/landmarked_lbx/marked_tiff/left/LBX012V01_L_MARK.tif,../marked_images/landmarked_lbx/txt/left/LBX012V01_L.txt,../raw_images/lbx/LBX012V01_L.tif,LBX,40,40,autolabel_v1.4,3840,2160,"[[1346.83, 1050.83], [2385.85, 1214.67], [2496.95, 903.73], [2146.54, 1197.01], [2011.96, 1210.5], [1881.72, 1222.91], [1772.88, 1231.67], [1694.51, 1236.38], [1624.28, 1246.06], [1556.35, 1251.3], [2006.5, 1044.5], [1937.5, 1104.5], [1830.5, 1141.5], [1748.5, 1175.5], [1668.5, 1189.5], [1588.17, 1188.5], [1544.17, 1111.83], [2017.19, 976.68], [2511.13, 981.12], [2525.5, 1057.06], [2516.55, 1132.94], [2459.18, 1186.71], [2306.45, 1205.33], [2226.66, 1202.64], [1470.83, 1210.17], [1406.17, 1132.17], [1959.07, 997.65], [1899.65, 1014.75], [1839.41, 1028.67], [1778.47, 1038.83], [1717.03, 1045.46], [1655.32, 1049.25], [1593.63, 1053.5], [1531.85, 1053.32], [1470.13, 1050.05], [1408.51, 1046.4], [1875.5, 1093.5], [1774.5, 1122.5], [1677.5, 1140.5], [1601.5, 1143.5]]",
