group,angle,key,marked_tiff,txt,raw_image,raw_group,n_expected,n_found,landmark_source,image_width,image_height,landmarks_px_json,flags
Non_Laying_Parents,Left,ll286xll255-v2_l,../marked_images/landmarked_non_laying_parents/marked_tiff/left/LL286xLL255-V2_L_MARK.tif,../marked_images/landmarked_non_laying_parents/txt/left/LL286xLL255-V2_L.txt,,,32,32,roi,3840,2160,"[[2436.0, 965.0], [2413.5, 1196.5], [2260.5, 1266.5], [2076.5, 1218.5], [1966.5, 1220.5], [1844.5, 1233.5], [1739.5, 1249.5], [1667.5, 1256.5], [1606.8333740234375, 1266.1666259765625], [1515.1666259765625, 1273.5], [1432.0, 1235.5], [1373.5, 1166.5], [1312.0, 1101.5], [1968.833251953125, 1048.1666259765625], [1907.5, 1104.1666259765625], [1848.833251953125, 1101.5], [1808.8333740234375, 1144.1666259765625], [1756.5, 1136.8333740234375], [1723.1666259765625, 1186.1666259765625], [1677.1666259765625, 1154.8333740234375], [1655.1666259765625, 1212.1666259765625], [1607.1666259765625, 1172.1666259765625], [1591.1666259765625, 1230.8333740234375], [1514.1666259765625, 1145.1666259765625], [2156.5, 941.8333129882812], [2155.833251953125, 884.5], [1966.0, 983.5], [1846.833251953125, 1026.5], [1752.1666259765625, 1051.5], [1668.5, 1066.5], [1597.0, 1077.0], [1506.5, 1085.5]]",no_raw_match
PBX,Bottom,pbx002v01_b,../marked_images/landmarked_pbx/marked_tiff/bottom/PBX002V01_B_MARK.tif,../marked_images/landmarked_pbx/txt/bottom/PBX002V01_B.txt,../raw_images/pbx/PBX002V01_B.tif,PBX,17,18,roi,3840,2160,"[[2490.0, 1041.0], [2333.5, 1037.5], [2276.5, 1036.1666259765625], [2210.166748046875, 1026.5], [2148.833251953125, 1020.5], [2324.0, 1077.625], [2302.5, 1067.25], [2253.833251953125, 1063.8333740234375], [2188.25, 1079.75], [2256.166748046875, 1086.8333740234375], [2307.166748046875, 1084.8333740234375], [2324.0, 1078.125], [2433.5, 1115.0], [2337.166748046875, 1118.1666259765625], [2281.83349609375, 1126.1666259765625], [2218.833251953125, 1134.8333740234375], [2154.166748046875, 1140.8333740234375], [1193.5, 887.5]]",n_mismatch_roi:18
PBX,Bottom,pbx005v02_b,,../marked_images/landmarked_pbx/txt/bottom/PBX005V02_B.txt,../raw_images/pbx/PBX005V02_B.tif,PBX,17,17,txt_uncalibrated,,,"[[2.7023, 1.1273], [2.5439, 1.1275], [2.4824, 1.1257], [2.4184, 1.1156], [2.3414, 1.1081], [2.4927, 1.178], [2.5198, 1.1753], [2.4576, 1.1699], [2.3839, 1.176], [2.4597, 1.1811], [2.5151, 1.182], [2.493, 1.1788], [2.63, 1.2236], [2.5307, 1.2271], [2.4784, 1.2296], [2.422, 1.2382], [2.3608, 1.2436]]",no_calibration_for_txt_fallback
PBX,Bottom,pbx006v03_ba,../marked_images/landmarked_pbx/marked_tiff/bottom/PBX006V03_Ba_MARK.tif,,,,17,17,roi,3840,2160,"[[2523.0, 1041.0], [2370.5, 1035.5], [2303.0, 1034.0], [2238.5, 1027.0], [2166.5, 1017.0], [2304.0, 1090.0], [2335.5, 1081.5], [2264.5, 1081.5], [2187.0, 1084.5], [2266.5, 1094.0], [2322.5, 1096.5], [2304.0, 1091.0], [2449.0, 1120.5], [2342.0, 1127.5], [2290.5, 1131.5], [2229.0, 1142.0], [2163.0, 1150.5]]",no_raw_match
PBX,Bottom,pbx006v03a_b,,../marked_images/landmarked_pbx/txt/bottom/PBX006V03a_B.txt,,,17,17,txt_uncalibrated,,,"[[2.7217, 1.123], [2.5572, 1.117], [2.4844, 1.1154], [2.4148, 1.1079], [2.3371, 1.0971], [2.4854, 1.1758], [2.5194, 1.1667], [2.4428, 1.1667], [2.3592, 1.1699], [2.445, 1.1802], [2.5054, 1.1828], [2.4854, 1.1769], [2.6419, 1.2087], [2.5264, 1.2163], [2.4709, 1.2206], [2.4045, 1.2319], [2.3333, 1.2411]]",no_calibration_for_txt_fallback;no_raw_match
PBX,Bottom,pbx013v18_b,../marked_images/landmarked_pbx/marked_tiff/bottom/PBX013V18_B_MARK.tif,../marked_images/landmarked_pbx/txt/bottom/PBX013V18_B.txt,,,17,17,roi,3840,2160,"[[2516.0, 1054.0], [2330.5, 1046.5], [2273.5, 1038.5], [2216.5, 1033.5], [2148.833251953125, 1028.8333740234375], [2336.166748046875, 1088.8333740234375], [2300.75, 1084.75], [2246.833251953125, 1079.5], [2180.833251953125, 1083.5], [2249.5, 1090.1666259765625], [2303.25, 1089.25], [2336.15625, 1088.875], [2447.166748046875, 1094.5], [2329.833251953125, 1113.1666259765625], [2278.5, 1125.8333740234375], [2223.166748046875, 1140.5], [2167.166748046875, 1148.5]]",no_raw_match
PBX,Right,pbx009v19_r,../marked_images/landmarked_pbx/marked_tiff/right/PBX009V19_R_MARK.tif,../marked_images/landmarked_pbx/txt/right/PBX009V19_R.txt,,,36,36,roi,3840,2160,"[[1369.0, 912.0], [1359.8333740234375, 1095.5], [1529.1666259765625, 1207.5], [1750.5, 1178.5], [1855.5, 1193.5], [1974.5, 1206.5], [2068.5, 1220.5], [2134.5, 1222.5], [2199.833251953125, 1235.8333740234375], [2271.166748046875, 1239.8333740234375], [2382.5, 1210.0], [2466.5, 1149.5], [2538.5, 1066.5], [1849.8333740234375, 1038.8333740234375], [1906.5, 1088.0], [1951.5, 1080.0], [2000.5, 1135.5], [2044.5, 1112.5], [2077.0, 1174.5], [2117.166748046875, 1130.5], [2139.833251953125, 1191.1666259765625], [2191.166748046875, 1133.8333740234375], [2221.166748046875, 1164.5], [2276.5, 1211.1666259765625], [2290.5, 1113.8333740234375], [2359.0, 1178.5], [2427.5, 1116.0], [2476.5, 1059.5], [1653.5, 925.5], [1650.8333740234375, 866.8333129882812], [1848.5, 978.1666870117188], [1951.166748046875, 1012.8333129882812], [2037.833251953125, 1036.1666259765625], [2113.833251953125, 1049.5], [2189.5, 1055.5], [2290.5, 1063.5]]",no_raw_match
PBX,Right,rx008v06_r,../marked_images/landmarked_pbx/marked_tiff/right/RX008V06_R_MARK.tif,../marked_images/landmarked_pbx/txt/right/RX008V06_R.txt,../raw_images/pbx/RX008V06_R.tif,PBX,36,36,roi,3840,2160,"[[1386.0, 921.0], [1367.5, 1116.5], [1509.5, 1216.5], [1723.5, 1186.1666259765625], [1848.8333740234375, 1186.8333740234375], [1959.5, 1199.5], [2064.166748046875, 1208.8333740234375], [2122.833251953125, 1214.1666259765625], [2193.5, 1222.5], [2256.5, 1221.5], [2372.5, 1198.8333740234375], [2477.16650390625, 1128.1666259765625], [2538.5, 1047.5], [1845.1666259765625, 1032.1666259765625], [1906.5, 1088.1666259765625], [1961.833251953125, 1081.5], [1999.166748046875, 1128.1666259765625], [2053.166748046875, 1108.8333740234375], [2073.833251953125, 1157.5], [2127.166748046875, 1122.1666259765625], [2145.833251953125, 1176.8333740234375], [2198.5, 1130.5], [2221.833251953125, 1162.1666259765625], [2268.5, 1196.0], [2278.5, 1097.5], [2347.833251953125, 1157.8333740234375], [2424.16650390625, 1091.8333740234375], [2468.16650390625, 1035.8333740234375], [1660.0, 930.5], [1658.0, 880.0], [1840.8333740234375, 973.5], [1957.166748046875, 1011.5], [2048.5, 1030.5], [2121.166748046875, 1040.5], [2192.5, 1047.0], [2276.0, 1049.0]]",duplicate_txt_identical
PBX,Right,rx008v07_r,../marked_images/landmarked_pbx/marked_tiff/right/RX008V07_R_MARK.tif,../marked_images/landmarked_pbx/txt/right/RX008V07_R.txt,../raw_images/pbx/RX008V07_R.tif,PBX,36,36,roi,3840,2160,"[[1400.0, 900.0], [1364.5, 1107.5], [1522.5, 1213.5], [1748.5, 1190.5], [1858.5, 1204.5], [1975.5, 1221.5], [2068.5, 1232.5], [2131.5, 1247.5], [2212.5, 1254.5], [2273.5, 1256.5], [2385.0, 1226.0], [2481.5, 1164.1666259765625], [2542.83349609375, 1076.1666259765625], [1844.5, 1050.8333740234375], [1912.5, 1099.5], [1974.5, 1100.1666259765625], [2008.5, 1140.8333740234375], [2061.833251953125, 1129.5], [2089.166748046875, 1176.8333740234375], [2137.833251953125, 1148.8333740234375], [2158.5, 1194.8333740234375], [2206.5, 1160.8333740234375], [2235.166748046875, 1184.1666259765625], [2277.833251953125, 1229.5], [2288.5, 1129.5], [2359.5, 1186.0], [2432.5, 1123.0], [2479.5, 1066.5], [1682.1666259765625, 939.8333129882812], [1676.8333740234375, 892.5], [1840.5, 988.8333129882812], [1972.5, 1038.1666259765625], [2058.5, 1058.5], [2133.5, 1069.5], [2201.5, 1074.5], [2284.5, 1079.5]]",duplicate_txt_identical
PBX,Right,rx009v01_r,../marked_images/landmarked_pbx/marked_tiff/right/RX009V01_R_MARK.tif,../marked_images/landmarked_pbx/txt/right/RX009V01_R.txt,../raw_images/pbx/RX009V01_R.tif,PBX,36,36,roi,3840,2160,"[[1388.0, 896.0], [1359.5, 1108.5], [1498.5, 1219.5], [1732.1666259765625, 1202.5], [1856.1666259765625, 1205.1666259765625], [1962.833251953125, 1211.8333740234375], [2065.833251953125, 1223.8333740234375], [2133.166748046875, 1224.5], [2207.833251953125, 1235.8333740234375], [2277.166748046875, 1233.5], [2391.16650390625, 1202.8333740234375], [2500.5, 1126.5], [2561.16650390625, 1037.5], [1846.1666259765625, 1042.5], [1911.5, 1093.1666259765625], [1965.5, 1091.8333740234375], [2006.166748046875, 1129.1666259765625], [2058.833251953125, 1114.5], [2088.166748046875, 1162.5], [2136.833251953125, 1128.5], [2148.833251953125, 1190.5], [2204.0, 1135.5], [2231.0, 1176.5], [2280.0, 1207.0], [2294.5, 1103.5], [2370.0, 1170.0], [2449.5, 1092.0], [2488.5, 1028.5], [1659.0, 928.0], [1656.0, 882.5], [1844.5, 984.8333129882812], [1964.166748046875, 1025.1666259765625], [2053.5, 1043.0], [2133.5, 1053.5], [2201.0, 1059.0], [2290.5, 1058.1666259765625]]",duplicate_txt_identical
Parents,Left,ll285xll286-1_l16,../marked_images/landmarked_parents/marked_tiff/left_side/LL285xLL286-1_L16_MARK.tif,../marked_images/landmarked_parents/txt/left/LL285xLL286-1_L16.txt,,,32,32,roi,2560,1920,"[[2033.5, 818.8333129882812], [2041.5, 1042.8333740234375], [1790.833251953125, 1194.8333740234375], [1543.5, 1150.5], [1404.5, 1153.5], [1247.5, 1163.5], [1126.5, 1176.5], [1026.5, 1184.5], [942.5, 1195.1666259765625], [818.8333129882812, 1201.8333740234375], [734.1666870117188, 1130.8333740234375], [670.1666870117188, 1057.5], [614.8333129882812, 982.1666870117188], [1437.5, 937.5], [1352.5, 1006.5], [1278.5, 994.5], [1224.5, 1063.5], [1154.5, 1042.5], [1111.5, 1099.5], [1044.0, 1062.5], [1015.5, 1118.0], [959.5, 1076.5], [931.5, 1134.5], [866.5, 1051.5], [1671.5, 793.5], [1672.5, 691.5], [1434.5, 842.5], [1276.5, 902.0], [1150.0, 932.0], [1036.5, 951.5], [952.5, 960.0], [861.5, 963.0]]",no_raw_match
Parents,Left,ll288xll022-1_l39,../marked_images/landmarked_parents/marked_tiff/left_side/LL288xLL022-1_L39_MARK.tif,../marked_images/landmarked_parents/txt/left/LL288xLL022-1_L39.txt,../raw_images/parents/LL288xLL022-1_L39.tif,Parents,32,33,roi,2560,1920,"[[1937.0, 847.0], [1961.5, 1135.5], [1759.8333740234375, 1276.1666259765625], [1464.5, 1224.5], [1304.5, 1223.5], [1140.5, 1235.5], [1007.5, 1246.5], [917.5, 1251.5], [815.5, 1248.8333740234375], [671.5, 1259.5], [575.5, 1185.5], [481.5, 1099.5], [418.1666564941406, 1014.5], [1309.5, 1003.5], [1225.5, 1077.5], [1150.5, 1070.5], [1090.5, 1124.5], [1012.5, 1103.5], [976.5, 1162.5], [898.5, 1120.5], [871.5, 1177.5], [798.5, 1135.5], [777.5, 1182.5], [699.8333740234375, 1113.5], [1575.5, 889.5], [1572.5, 799.5], [1303.5, 933.5], [1147.833251953125, 977.5], [1006.5, 1000.1666870117188], [896.8333740234375, 1012.5], [794.1666259765625, 1018.5], [692.8333740234375, 1019.8333129882812], [369.5, 245.5]]",n_mismatch_roi:33
Parents,Left,lx028xll255v2-1_l00,../marked_images/landmarked_parents/marked_tiff/left_side/LX028xLL255v2-1_L00_MARK.tif,../marked_images/landmarked_parents/txt/left/LX028xLL255v2-1_L00.txt,,,32,32,roi,2560,1920,"[[1976.0, 797.0], [2004.5, 1091.1666259765625], [1787.166748046875, 1179.1666259765625], [1509.5, 1148.5], [1327.5, 1150.5], [1154.5, 1166.5], [1014.5, 1173.8333740234375], [909.8333129882812, 1176.5], [823.1666870117188, 1191.1666259765625], [695.5, 1193.0], [602.5, 1137.5], [521.5, 1064.5], [448.5, 987.5], [1337.5, 953.5], [1245.166748046875, 1017.1666870117188], [1165.833251953125, 1009.1666870117188], [1104.166748046875, 1067.8333740234375], [1029.166748046875, 1049.1666259765625], [987.5, 1105.5], [907.1666259765625, 1067.8333740234375], [880.0, 1123.5], [809.5, 1081.5], [783.5, 1134.5], [709.5, 1045.5], [1601.5, 816.5], [1601.5, 725.5], [1336.5, 862.5], [1163.166748046875, 920.5], [1029.5, 945.5], [907.1666259765625, 960.5], [809.8333740234375, 967.1666870117188], [707.5, 967.5]]",no_raw_match
Parents,Left,px014xnp060v2-2_l04,../marked_images/landmarked_parents/marked_tiff/left_side/PX014xNP060v2-2_L04_MARK.tif,../marked_images/landmarked_parents/txt/left/PX014xNP060v2-2_L04.txt,,,32,32,roi,2560,1920,"[[1968.0, 765.0], [2040.16650390625, 980.1666870117188], [1874.83349609375, 1205.5], [1459.5, 1140.5], [1306.5, 1147.5], [1167.5, 1167.5], [1052.1666259765625, 1177.8333740234375], [953.5, 1184.5], [848.1666870117188, 1189.8333740234375], [763.5, 1172.5], [678.5, 1113.5], [599.8333129882812, 1031.1666259765625], [543.5, 962.5], [1336.5, 969.5], [1249.833251953125, 1030.8333740234375], [1182.5, 1034.1666259765625], [1133.166748046875, 1090.1666259765625], [1062.5, 1062.0], [1035.5, 1127.5], [950.5, 1078.5], [928.0, 1122.0], [860.1666259765625, 1083.1666259765625], [824.1666259765625, 1109.1666259765625], [811.5, 1037.8333740234375], [1591.5, 833.5], [1590.5, 771.5], [1331.5, 891.5], [1179.5, 934.5], [1060.5, 955.5], [945.1666259765625, 965.1666870117188], [855.8333740234375, 969.8333129882812], [809.8333740234375, 968.5]]",no_raw_match
Parents,Right,ll285xll286-1_r17,../marked_images/landmarked_parents/marked_tiff/right_side/LL285xLL286-1_R17_MARK.tif,../marked_images/landmarked_parents/txt/right/LL285xLL286-1_R17.txt,,,36,36,roi,2560,1920,"[[647.5, 894.5], [618.5, 1205.5], [819.5, 1324.5], [1064.5, 1279.5], [1244.5, 1276.5], [1403.5, 1288.5], [1545.5, 1300.5], [1645.5, 1304.5], [1738.5, 1312.5], [1812.5, 1320.8333740234375], [1982.1666259765625, 1281.5], [2128.5, 1214.5], [2252.83349609375, 1094.8333740234375], [1250.5, 1058.0], [1338.166748046875, 1121.5], [1406.166748046875, 1118.1666259765625], [1479.5, 1178.5], [1548.5, 1159.5], [1590.5, 1223.5], [1664.5, 1187.5], [1692.5, 1242.5], [1761.5, 1195.5], [1773.0, 1266.0], [1843.1666259765625, 1287.5], [1859.1666259765625, 1171.1666259765625], [1955.1666259765625, 1242.1666259765625], [2076.5, 1153.5], [2171.16650390625, 1076.8333740234375], [1003.5, 916.5], [1000.5, 838.5], [1247.0, 969.0], [1402.5, 1025.5], [1548.0, 1056.0], [1662.5, 1073.0], [1760.0, 1082.0], [1857.5, 1087.1666259765625]]",no_raw_match
Parents,Right,lx028xll255v2-1_r01,../marked_images/landmarked_parents/marked_tiff/right_side/LX028xLL255v2-1_R01_MARK.tif,../marked_images/landmarked_parents/txt/right/LX028xLL255v2-1_R01.txt,,,36,36,roi,2560,1920,"[[472.0, 846.0], [500.8333435058594, 1156.5], [793.5, 1249.5], [1007.5, 1209.5], [1188.5, 1203.8333740234375], [1349.833251953125, 1206.5], [1493.5, 1208.5], [1592.5, 1209.1666259765625], [1674.0, 1212.0], [1759.5, 1223.0], [1904.5, 1173.0], [2020.8333740234375, 1096.1666259765625], [2106.0, 970.5], [1141.5, 985.5], [1226.5, 1046.5], [1284.5, 1031.5], [1370.5, 1092.5], [1438.5, 1075.5], [1498.5, 1128.1666259765625], [1556.5, 1085.5], [1600.5, 1142.1666259765625], [1649.5, 1096.5], [1685.8333740234375, 1138.8333740234375], [1767.8333740234375, 1185.1666259765625], [1745.5, 1057.5], [1871.5, 1133.1666259765625], [1949.5, 1046.5], [2023.0, 965.0], [857.1666259765625, 866.1666870117188], [852.5, 767.5], [1142.5, 898.5], [1287.5, 941.5], [1442.5, 968.5], [1561.5, 977.5], [1654.5, 980.5], [1746.5, 980.5]]",no_raw_match
Parents,Right,px014xnp060v2-2_r03,../marked_images/landmarked_parents/marked_tiff/right_side/PX014xNP060v2-2_R03_MARK.tif,../marked_images/landmarked_parents/txt/right/PX014xNP060v2-2_R03.txt,,,36,36,roi,2560,1920,"[[692.0, 709.0], [608.5, 953.5], [826.5, 1188.8333740234375], [1139.833251953125, 1141.1666259765625], [1315.833251953125, 1153.1666259765625], [1450.5, 1178.5], [1558.5, 1189.5], [1657.5, 1194.5], [1753.5, 1204.5], [1850.5, 1201.1666259765625], [1979.5, 1152.5], [2084.5, 1077.5], [2147.5, 971.5], [1293.833251953125, 962.1666870117188], [1377.166748046875, 1020.8333740234375], [1447.166748046875, 1014.8333740234375], [1500.5, 1077.5], [1567.166748046875, 1055.5], [1601.5, 1119.8333740234375], [1673.5, 1076.5], [1685.5, 1152.5], [1770.1666259765625, 1092.5], [1800.8333740234375, 1126.5], [1871.1666259765625, 1155.1666259765625], [1812.5, 1047.1666259765625], [1950.8333740234375, 1099.8333740234375], [2026.8333740234375, 1032.5], [2091.5, 954.0], [1047.5, 800.5], [1047.5, 756.5], [1291.5, 889.5], [1445.0, 939.0], [1565.5, 959.5], [1668.5, 970.5], [1763.0, 976.0], [1808.5, 976.5]]",no_raw_match
